"ID","FIRST_NAME","LAST_NAME","DISPLAY_FIRST_LAST","DISPLAY_LAST_COMMA_FIRST","DISPLAY_FI_LAST","PLAYER_SLUG","BIRTHDATE","SCHOOL","COUNTRY","LAST_AFFILIATION","HEIGHT","WEIGHT","SEASON_EXP","JERSEY","POSITION","ROSTERSTATUS","GAMES_PLAYED_CURRENT_SEASON_FLAG","TEAM_ID","TEAM_NAME","TEAM_ABBREVIATION","TEAM_CODE","TEAM_CITY","PLAYERCODE","FROM_YEAR","TO_YEAR","DLEAGUE_FLAG","NBA_FLAG","GAMES_PLAYED_FLAG","DRAFT_YEAR","DRAFT_ROUND","DRAFT_NUMBER","PTS","AST","REB","ALL_STAR_APPEARANCES","PIE"
"2867",Kasib,Powell,Kasib Powell,"Powell, Kasib",K. Powell,kasib-powell,"1981-03-18T00:00:00",Texas Tech,USA,Texas Tech/USA,79.0,215.0,1,"12",Forward,Inactive,N,"1610612748",Heat,MIA,heat,Miami,kasib_powell,"2007","2007",Y,Y,Y,Undrafted,Undrafted,Undrafted,7.6,1.6,4.0,0.0,
"1626181",Norman,Powell,Norman Powell,"Powell, Norman",N. Powell,norman-powell,"1993-05-25T00:00:00",UCLA,USA,UCLA/USA,75.0,215.0,5,"24",Guard,Active,Y,"1610612761",Raptors,TOR,raptors,Toronto,norman_powell,"2015","2020",Y,Y,Y,"2015","2","46",19.5,1.8,3.0,,0.106
"101232",Roger,Powell,Roger Powell,"Powell, Roger",R. Powell,roger-powell,"1983-01-15T00:00:00",Illinois,USA,Illinois/USA,78.0,220.0,1,"",Forward,Inactive,N,"0","","","","",roger_powell,"2006","2006",Y,Y,Y,Undrafted,Undrafted,Undrafted,0.7,0.0,1.0,0.0,
"1627816",Alex,Poythress,Alex Poythress,"Poythress, Alex",A. Poythress,alex-poythress,"1993-09-06T00:00:00",Kentucky,USA,Kentucky/USA,81.0,235.0,3,"22",Forward,Inactive,N,"1610612737",Hawks,ATL,hawks,Atlanta,alex_poythress,"2016","2018",Y,Y,Y,Undrafted,Undrafted,Undrafted,3.8,0.5,2.3,0.0,
"77879",Paul,Pressey,Paul Pressey,"Pressey, Paul",P. Pressey,paul-pressey,"1958-12-24T00:00:00",Tulsa,USA,Tulsa/USA,77.0,185.0,11,"5",Guard,Inactive,N,"1610612749",Bucks,MIL,bucks,Milwaukee,HISTADD_paul_pressey,"1982","1992",N,Y,Y,"1982","1","20",10.6,5.1,3.9,0.0,
"203515",Phil,Pressey,Phil Pressey,"Pressey, Phil",P. Pressey,phil-pressey,"1991-02-17T00:00:00",Missouri,USA,Missouri/USA,71.0,175.0,3,"",Guard,Inactive,N,"0","","","","",phil_pressey,"2013","2015",Y,Y,Y,Undrafted,Undrafted,Undrafted,3.2,2.9,1.5,0.0,
"77880",Dominic,Pressley,Dominic Pressley,"Pressley, Dominic",D. Pressley,dominic-pressley,"1964-05-30T00:00:00",Boston College,USA,Boston College/USA,74.0,170.0,0,"12",Guard,Inactive,N,"1610612764",Bullets,WAS,wizards,Washington,HISTADD_dominic_pressley,"1988","1988",N,Y,Y,"1986","5","99",1.8,2.0,1.2,0.0,
"77881",Harold,Pressley,Harold Pressley,"Pressley, Harold",H. Pressley,harold-pressley,"1963-07-14T00:00:00",Villanova,USA,Villanova/USA,79.0,210.0,3,"21",Forward,Inactive,N,"1610612758",Kings,SAC,kings,Sacramento,HISTADD_harold_pressley,"1986","1989",N,Y,Y,"1986","1","17",9.0,2.1,4.5,0.0,
"201985",AJ,Price,AJ Price,"Price, AJ",A. Price,aj-price,"1986-10-07T00:00:00",Connecticut,USA,Connecticut/USA,74.0,195.0,5,"",Guard,Inactive,N,"0","","","","",aj_price,"2009","2014",N,Y,Y,"2009","2","52",5.8,2.2,1.4,0.0,
"85",Brent,Price,Brent Price,"Price, Brent",B. Price,brent-price,"1968-12-09T00:00:00",Oklahoma,USA,Oklahoma/USA,73.0,185.0,9,"25",Guard,Inactive,N,"1610612764",Bullets,WAS,wizards,Washington,brent_price,"1992","2002",N,Y,Y,"1992","2","32",5.9,3.0,1.6,0.0,
"77883",Jim,Price,Jim Price,"Price, Jim",J. Price,jim-price,"1949-11-27T00:00:00",Louisville,USA,Louisville/USA,75.0,195.0,6,"5",Guard,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_jim_price,"1972","1978",N,Y,Y,"1972","2","16",10.0,3.7,3.1,1.0,
"899",Mark,Price,Mark Price,"Price, Mark",M. Price,mark-price,"1964-02-15T00:00:00",Georgia Tech,USA,Georgia Tech/USA,72.0,180.0,11,"25",Guard,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,mark_price,"1986","1997",N,Y,Y,"1986","2","25",15.2,6.7,2.6,4.0,
"77884",Mike,Price,Mike Price,"Price, Mike",M. Price,mike-price,"1948-09-11T00:00:00",Illinois,USA,Illinois/USA,75.0,200.0,2,"36",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_mike_price,"1970","1972",N,Y,Y,"1970","1","17",3.3,0.7,1.3,0.0,
"101179",Ronnie,Price,Ronnie Price,"Price, Ronnie",R. Price,ronnie-price,"1983-06-21T00:00:00",Utah Valley,USA,Utah Valley/USA,74.0,190.0,12,"14",Guard,Inactive,N,"1610612762",Jazz,UTA,jazz,Utah,ronnie_price,"2005","2016",N,Y,Y,Undrafted,Undrafted,Undrafted,3.7,1.8,1.2,0.0,
"77882",Tony,Price,Tony Price,"Price, Tony",T. Price,tony-price,"1957-01-05T00:00:00",Pennsylvania,USA,Pennsylvania/USA,78.0,190.0,0,"34",Guard,Inactive,N,"1610612746",Clippers,SDC,clippers,San Diego,HISTADD_tony_price,"1980","1980",N,Y,Y,"1979","2","29",0.8,0.6,0.0,0.0,
"77886",Bob,Priddy,Bob Priddy,"Priddy, Bob",B. Priddy,bob-priddy,"1930-03-24T00:00:00",New Mexico State,USA,New Mexico State/USA,75.0,190.0,0,"",Forward,Inactive,N,"1610610024",Bullets,BAL,bullets,Baltimore,HISTADD_bob_priddy,"1952","1952",N,Y,Y,"1952",None,None,2.3,0.4,2.3,0.0,
"203143",Pablo,Prigioni,Pablo Prigioni,"Prigioni, Pablo",P. Prigioni,pablo-prigioni,"1977-05-17T00:00:00",Baskonia,Argentina,Baskonia/Argentina,75.0,185.0,4,"9",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,pablo_prigioni,"2012","2015",N,Y,Y,Undrafted,Undrafted,Undrafted,3.5,2.8,1.9,0.0,
"1627752",Taurean,Prince,Taurean Prince,"Prince, Taurean",T. Prince,taurean-prince,"1994-03-22T00:00:00",Baylor,USA,Baylor/USA,79.0,218.0,4,"12",Forward,Active,Y,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,taurean_prince,"2016","2020",Y,Y,Y,"2016","1","12",8.3,1.7,3.6,,0.076
"2419",Tayshaun,Prince,Tayshaun Prince,"Prince, Tayshaun",T. Prince,tayshaun-prince,"1980-02-28T00:00:00",Kentucky,USA,Kentucky/USA,81.0,212.0,14,"12",Forward,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,tayshaun_prince,"2002","2015",N,Y,Y,"2002","1","23",11.1,2.4,4.3,0.0,
"77887",John,Pritchard,John Pritchard,"Pritchard, John",J. Pritchard,john-pritchard,"1927-01-23T00:00:00",Drake,USA,Drake/USA,81.0,220.0,0,"",Center,Inactive,N,"1610610037",Hawks,WAT,hawks,Waterloo,HISTADD_bigjohn_pritchard,"1949","1949",N,Y,Y,"1949","7",None,3.1,1.1,,0.0,
"340",Kevin,Pritchard,Kevin Pritchard,"Pritchard, Kevin",K. Pritchard,kevin-pritchard,"1967-07-17T00:00:00",Kansas,USA,Kansas/USA,75.0,180.0,3,"12",Guard,Inactive,N,"1610612744",Warriors,GOS,warriors,Golden State,kevin_pritchard,"1990","1995",N,Y,Y,"1990","2","34",3.6,1.6,1.0,0.0,
"1919",Laron,Profit,Laron Profit,"Profit, Laron",L. Profit,laron-profit,"1977-08-05T00:00:00",Maryland,USA,Maryland/USA,77.0,204.0,3,"",Guard-Forward,Inactive,N,"0","","","","",laron_profit,"1999","2005",N,Y,Y,"1999","2","38",3.3,1.2,1.5,0.0,
"201172",Gabe,Pruitt,Gabe Pruitt,"Pruitt, Gabe",G. Pruitt,gabe-pruitt,"1986-04-19T00:00:00",Southern California,USA,Southern California/USA,76.0,170.0,2,"13",Guard,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,gabe_pruitt,"2007","2008",Y,Y,Y,"2007","2","32",2.0,0.8,0.8,0.0,
"2038",Joel,Przybilla,Joel Przybilla,"Przybilla, Joel",J. Przybilla,joel-przybilla,"1979-10-10T00:00:00",Minnesota,USA,Minnesota/USA,85.0,245.0,13,"10",Center,Inactive,N,"1610612757",Trail Blazers,POR,blazers,Portland,joel_przybilla,"2000","2012",N,Y,Y,"2000","1","9",3.9,0.4,6.2,0.0,
"77888",Les,Pugh,Les Pugh,"Pugh, Les",L. Pugh,les-pugh,"1923-09-18T00:00:00",Ohio State,USA,Ohio State/USA,79.0,190.0,1,"",Center,Inactive,N,"1610610032",Steamrollers,PRO,steamrollers,Providence,HISTADD_les_pugh,"1948","1949",N,Y,Y,Undrafted,Undrafted,Undrafted,6.1,0.6,,0.0,
"77889",Roy,Pugh,Roy Pugh,"Pugh, Roy",R. Pugh,roy-pugh,"1923-03-21T00:00:00",Southern Methodist,USA,Southern Methodist/USA,,,0,"","",Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_roy_pugh,"1948","1948",N,Y,Y,"1948",None,None,1.4,0.4,,0.0,
"77890",Anthony,Pullard,Anthony Pullard,"Pullard, Anthony",A. Pullard,anthony-pullard,"1966-06-23T00:00:00",McNeese State,USA,McNeese State/USA,82.0,245.0,0,"23",Forward,Inactive,N,"1610612749",Bucks,MIL,bucks,Milwaukee,HISTADD_anthony_pullard,"1992","1992",N,Y,Y,Undrafted,Undrafted,Undrafted,2.1,0.3,1.0,0.0,
"1626643",Jacob,Pullen,Jacob Pullen,"Pullen, Jacob",J. Pullen,jacob-pullen,"1989-11-10T00:00:00",Kansas State,USA,Kansas State/USA,73.0,200.0,0,"",Guard,Inactive,N,"0","","","","",jacob_pullen,"2017","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,0.7,0.0,0.0,0.0,
"1628681",Rodney,Purvis,Rodney Purvis,"Purvis, Rodney",R. Purvis,rodney-purvis,"1994-02-14T00:00:00",Connecticut,USA,Connecticut/USA,76.0,205.0,1,"15",Guard,Inactive,N,"1610612753",Magic,ORL,magic,Orlando,rodney_purvis,"2017","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,6.0,1.1,1.7,0.0,
"77891",Don,Putman,Don Putman,"Putman, Don",D. Putman,don-putman,"1922-11-13T00:00:00",Denver,USA,Denver/USA,73.0,170.0,3,"",Guard,Inactive,N,"1610610034",Bombers,BOM,bombers,St. Louis,HISTADD_don_putman,"1946","1949",N,Y,Y,Undrafted,Undrafted,Undrafted,4.8,1.3,,0.0,
"1627817",Tim,Quarterman,Tim Quarterman,"Quarterman, Tim",T. Quarterman,tim-quarterman,"1994-10-27T00:00:00",Louisiana State,USA,Louisiana State/USA,78.0,190.0,1,"",Guard,Inactive,N,"0","","","","",tim_quarterman,"2016","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,1.8,0.6,0.9,0.0,
"77892",Bob,Quick,Bob Quick,"Quick, Bob",B. Quick,bob-quick,"1946-03-05T00:00:00",Xavier,USA,Xavier/USA,77.0,215.0,3,"14",Forward,Inactive,N,"1610612765",Pistons,DET,pistons,Detroit,HISTADD_bob_quick,"1968","1971",N,Y,Y,"1968","2","18",6.0,0.7,2.8,0.0,
"200809",Chris,Quinn,Chris Quinn,"Quinn, Chris",C. Quinn,chris-quinn,"1983-09-27T00:00:00",Notre Dame,USA,Notre Dame/USA,74.0,175.0,6,"20",Guard,Inactive,N,"1610612748",Heat,MIA,heat,Miami,chris_quinn,"2006","2012",Y,Y,Y,Undrafted,Undrafted,Undrafted,4.5,1.9,1.1,0.0,
"77893",Brian,Quinnett,Brian Quinnett,"Quinnett, Brian",B. Quinnett,brian-quinnett,"1966-05-30T00:00:00",Washington State,USA,Washington State/USA,80.0,235.0,2,"23",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_brian_quinnett,"1989","1991",N,Y,Y,"1989","2","50",3.4,0.6,1.6,0.0,
"1628397",Ivan,Rabb,Ivan Rabb,"Rabb, Ivan",I. Rabb,ivan-rabb,"1997-02-04T00:00:00",California-Berkeley,USA,California-Berkeley/USA,82.0,220.0,2,"10",Forward,Inactive,N,"1610612763",Grizzlies,MEM,grizzlies,Memphis,ivan_rabb,"2017","2018",Y,Y,Y,"2017","2","35",5.7,1.0,4.3,0.0,
"77894",Luke,Rackley,Luke Rackley,"Rackley, Luke",L. Rackley,luke-rackley,"1946-06-11T00:00:00",Xavier,USA,Xavier/USA,82.0,220.0,4,"42",Center,Inactive,N,"1610612739",Cavaliers,CLE,cavaliers,Cleveland,HISTADD_luke_rackley,"1969","1973",N,Y,Y,"1969","3","37",6.0,0.6,4.5,0.0,
"77895",Howie,Rader,Howie Rader,"Rader, Howie",H. Rader,howie-rader,"1921-03-29T00:00:00",Long Island-Brooklyn,USA,Long Island-Brooklyn/USA,73.0,190.0,0,"",Guard,Inactive,N,"1610610024",Bullets,BAL,bullets,Baltimore,HISTADD_howie_rader,"1948","1948",N,Y,Y,Undrafted,Undrafted,Undrafted,1.3,1.1,,0.0,
"77896",Mark,Radford,Mark Radford,"Radford, Mark",M. Radford,mark-radford,"1959-07-05T00:00:00",Oregon State,USA,Oregon State/USA,76.0,190.0,1,"30",Guard,Inactive,N,"1610612760",SuperSonics,SEA,thunder,Seattle,HISTADD_mark_radford,"1981","1982",N,Y,Y,"1981","3","53",3.6,1.7,0.8,0.0,
"77897",Wayne,Radford,Wayne Radford,"Radford, Wayne",W. Radford,wayne-radford,"1956-05-29T00:00:00",Indiana,USA,Indiana/USA,75.0,205.0,0,"21",Guard,Inactive,N,"1610612754",Pacers,IND,pacers,Indiana,HISTADD_wayne_radford,"1978","1978",N,Y,Y,"1978","2","27",3.9,1.1,1.3,0.0,
"129",Dino,Radja,Dino Radja,"Radja, Dino",D. Radja,dino-radja,"1967-04-24T00:00:00",Virtus Roma,Croatia,Virtus Roma/Croatia,83.0,225.0,3,"",Center,Inactive,N,"0","","","","",dino_radja,"1993","1996",N,Y,Y,"1989","2","40",16.7,1.6,8.4,0.0,
"2209",Vladimir,Radmanovic,Vladimir Radmanovic,"Radmanovic, Vladimir",V. Radmanovic,vladimir-radmanovic,"1980-11-19T00:00:00",FMP,Serbia,FMP/Serbia,82.0,235.0,12,"77",Forward,Inactive,N,"1610612760",SuperSonics,SEA,thunder,Seattle,vladimir_radmanovic,"2001","2012",N,Y,Y,"2001","1","12",8.0,1.4,3.8,0.0,
"1893",Aleksandar,Radojevic,Aleksandar Radojevic,"Radojevic, Aleksandar",A. Radojevic,aleksandar-radojevic,"1976-08-08T00:00:00",Buducnost,Bosnia and Herzegovina,Buducnost/Bosnia and Herzegovina,87.0,250.0,1,"",Center,Inactive,N,"0","","","","",aleksandar_radojevic,"1999","2004",N,Y,Y,"1999","1","12",1.7,0.5,2.4,0.0,
"77899",Frank,Radovich,Frank Radovich,"Radovich, Frank",F. Radovich,frank-radovich,"1938-03-03T00:00:00",Indiana,USA,Indiana/USA,80.0,235.0,0,"9",Forward,Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_frank_radovich,"1961","1961",N,Y,Y,"1960","2","14",2.4,0.1,1.4,0.0,
"77900",Moe,Radovich,Moe Radovich,"Radovich, Moe",M. Radovich,moe-radovich,"1929-05-05T00:00:00",Wyoming,USA,Wyoming/USA,72.0,160.0,0,"4",Guard,Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_moe_radovich,"1952","1952",N,Y,Y,"1952",None,None,3.5,2.0,0.3,0.0,
"203545",Miroslav,Raduljica,Miroslav Raduljica,"Raduljica, Miroslav",M. Raduljica,miroslav-raduljica,"1988-01-05T00:00:00",Efes Pilsen,Serbia,Efes Pilsen/Serbia,84.0,250.0,1,"",Center,Inactive,N,"0","","","","",miroslav_raduljica,"2013","2014",N,Y,Y,Undrafted,Undrafted,Undrafted,3.6,0.4,2.1,0.0,
"77901",Ray,Radziszewski,Ray Radziszewski,"Radziszewski, Ray",R. Radziszewski,ray-radziszewski,"1935-03-01T00:00:00",St. Joseph's (PA),USA,St. Joseph's (PA)/USA,77.0,210.0,0,"19",Forward,Inactive,N,"1610612744",Warriors,PHW,warriors,Philadelphia,HISTADD_ray_radziszewski,"1957","1957",N,Y,Y,"1957","4","30",0.0,1.0,2.0,0.0,
"77902",Ray,Ragelis,Ray Ragelis,"Ragelis, Ray",R. Ragelis,ray-ragelis,"1928-12-10T00:00:00",Northwestern,USA,Northwestern/USA,76.0,205.0,0,"18",Forward,Inactive,N,"1610612758",Royals,ROC,kings,Rochester,HISTADD_ray_ragelis,"1951","1951",N,Y,Y,"1951","2","17",1.3,0.6,1.5,0.0,
"77903",Sherwin,Raiken,Sherwin Raiken,"Raiken, Sherwin",S. Raiken,sherwin-raiken,"1928-10-29T00:00:00",Villanova,USA,Villanova/USA,74.0,185.0,0,"5",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_sherwin_raiken,"1952","1952",N,Y,Y,Undrafted,Undrafted,Undrafted,1.5,1.0,1.3,0.0,
"77904",Ed,Rains,Ed Rains,"Rains, Ed",E. Rains,ed-rains,"1956-12-24T00:00:00",South Alabama,USA,South Alabama/USA,79.0,190.0,1,"15",Forward,Inactive,N,"1610612759",Spurs,SAS,spurs,San Antonio,HISTADD_ed_rains,"1981","1982",N,Y,Y,"1981","2","30",3.5,0.7,1.5,0.0,
"2080",Igor,Rakocevic,Igor Rakocevic,"Rakocevic, Igor",I. Rakocevic,igor-rakocevic,"1978-03-29T00:00:00",Buducnost,Serbia,Buducnost/Serbia,74.0,184.0,1,"36",Guard,Inactive,N,"1610612750",Timberwolves,MIN,timberwolves,Minnesota,igor_rakocevic,"2002","2002",N,Y,Y,"2000","2","51",1.9,0.8,0.4,0.0,
"77905",Kurt,Rambis,Kurt Rambis,"Rambis, Kurt",K. Rambis,kurt-rambis,"1958-02-25T00:00:00",Santa Clara,USA,Santa Clara/USA,80.0,213.0,13,"18",Forward,Inactive,N,"1610612747",Lakers,LAL,lakers,Los Angeles,HISTADD_kurt_rambis,"1981","1994",N,Y,Y,"1980","3","58",5.2,1.1,5.6,0.0,
"2762",Peter John,Ramos,Peter John Ramos,"Ramos, Peter John",P. Ramos,peter-john-ramos,"1985-05-23T00:00:00",Caguas,Puerto Rico,Caguas/Puerto Rico,87.0,275.0,1,"",Center,Inactive,N,"0","","","","",peter john_ramos,"2004","2004",Y,Y,Y,"2004","2","32",1.8,0.0,0.7,0.0,
"77906",Cal,Ramsey,Cal Ramsey,"Ramsey, Cal",C. Ramsey,cal-ramsey,"1937-07-13T00:00:00",New York University,USA,New York University/USA,76.0,200.0,1,"3",Forward,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,HISTADD_cal_ramsey,"1959","1960",N,Y,Y,"1959","2","13",7.9,0.9,5.6,0.0,
"77907",Frank,Ramsey,Frank Ramsey,"Ramsey, Frank",F. Ramsey,frank-ramsey,"1931-07-13T00:00:00",Kentucky,USA,Kentucky/USA,75.0,190.0,8,"23",Forward,Inactive,N,"1610612738",Celtics,BOS,celtics,Boston,HISTADD_frank_ramsey,"1954","1963",N,Y,Y,"1953","1","5",13.4,1.8,5.5,0.0,
"77908",Ray,Ramsey,Ray Ramsey,"Ramsey, Ray",R. Ramsey,ray-ramsey,"1921-07-18T00:00:00",Bradley,USA,Bradley/USA,74.0,165.0,0,"",Guard,Inactive,N,"1610610024",Bullets,BAL,bullets,Baltimore,HISTADD_ray_ramsey,"1948","1948",N,Y,Y,Undrafted,Undrafted,Undrafted,1.0,0.0,,0.0,
"1821",Mark,Randall,Mark Randall,"Randall, Mark",M. Randall,mark-randall,"1967-09-30T00:00:00",Kansas,USA,Kansas/USA,80.0,235.0,3,"42",Forward,Inactive,N,"1610612750",Timberwolves,MIN,timberwolves,Minnesota,mark_randall,"1991","1994",N,Y,Y,"1991","1","26",2.6,0.4,1.3,0.0,
"1626184",Chasson,Randle,Chasson Randle,"Randle, Chasson",C. Randle,chasson-randle,"1993-02-05T00:00:00",Stanford,USA,Stanford/USA,74.0,185.0,3,"25",Guard,Active,Y,"1610612753",Magic,ORL,magic,Orlando,chasson_randle,"2016","2020",Y,Y,Y,"2015",None,None,5.7,2.7,2.1,,0.059
"203944",Julius,Randle,Julius Randle,"Randle, Julius",J. Randle,julius-randle,"1994-11-29T00:00:00",Kentucky,USA,Kentucky/USA,80.0,250.0,6,"30",Forward-Center,Active,Y,"1610612752",Knicks,NYK,knicks,New York,julius_randle,"2014","2020",N,Y,Y,"2014","1","7",23.3,5.9,10.9,,0.164
"201576",Anthony,Randolph,Anthony Randolph,"Randolph, Anthony",A. Randolph,anthony-randolph,"1989-07-15T00:00:00",Louisiana State,USA,Louisiana State/USA,,,5,"","",Inactive,N,"0","","","","",anthony_randolph,"2008","2016",N,Y,Y,"2008","1","14",7.1,0.7,4.3,0.0,
"101183",Shavlik,Randolph,Shavlik Randolph,"Randolph, Shavlik",S. Randolph,shavlik-randolph,"1983-11-24T00:00:00",Duke,USA,Duke/USA,82.0,236.0,7,"",Forward,Inactive,N,"0","","","","",shavlik_randolph,"2005","2014",N,Y,Y,Undrafted,Undrafted,Undrafted,2.3,0.2,2.5,0.0,
"2216",Zach,Randolph,Zach Randolph,"Randolph, Zach",Z. Randolph,zach-randolph,"1981-07-16T00:00:00",Michigan State,USA,Michigan State/USA,81.0,250.0,17,"50",Forward,Inactive,N,"1610612758",Kings,SAC,kings,Sacramento,zach_randolph,"2001","2017",N,Y,Y,"2001","1","19",16.6,1.8,9.1,2.0,
"77910",Wally,Rank,Wally Rank,"Rank, Wally",W. Rank,wally-rank,"1958-03-01T00:00:00",San Jose State,USA,San Jose State/USA,78.0,220.0,0,"30",Forward,Inactive,N,"1610612746",Clippers,SDC,clippers,San Diego,HISTADD_wally_rank,"1980","1980",N,Y,Y,"1980","5","99",2.2,0.7,1.2,0.0,
"77911",Kelvin,Ransey,Kelvin Ransey,"Ransey, Kelvin",K. Ransey,kelvin-ransey,"1958-05-03T00:00:00",Ohio State,USA,Ohio State/USA,74.0,170.0,5,"14",Guard,Inactive,N,"1610612751",Nets,NJN,nets,New Jersey,HISTADD_kelvin_ransey,"1980","1985",N,Y,Y,"1980","1","4",11.4,5.2,1.9,0.0,
"77912",Sam,Ranzino,Sam Ranzino,"Ranzino, Sam",S. Ranzino,sam-ranzino,"1927-06-21T00:00:00",North Carolina State,USA,North Carolina State/USA,73.0,185.0,0,"3",Guard,Inactive,N,"1610612758",Royals,ROC,kings,Rochester,HISTADD_sam_ranzino,"1951","1951",N,Y,Y,"1951","1","8",2.2,0.6,1.0,0.0,
"78656",Blair,Rasmussen,Blair Rasmussen,"Rasmussen, Blair",B. Rasmussen,blair-rasmussen,"1962-11-13T00:00:00",Oregon,USA,Oregon/USA,76.0,172.0,7,"41",Forward,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,blair_rasmussen,"1985","1992",N,Y,Y,"1985","1","15",9.6,0.9,5.7,0.0,
"1628504",Xavier,Rathan-Mayes,Xavier Rathan-Mayes,"Rathan-Mayes, Xavier",X. Rathan-Mayes,xavier-rathan-mayes,"1994-04-29T00:00:00",Florida State,Canada,Florida State/Canada,76.0,208.0,0,"",Guard,Inactive,N,"0","","","","",xavier_rathan-mayes,"2017","2017",Y,Y,Y,Undrafted,Undrafted,Undrafted,5.8,3.6,1.0,0.0,
"77913",George,Ratkovicz,George Ratkovicz,"Ratkovicz, George",G. Ratkovicz,george-ratkovicz,"1922-11-13T00:00:00",Lindblom HS (IL),USA,Lindblom HS (IL)/USA,79.0,220.0,5,"13",Forward,Inactive,N,"1610612755",Nationals,PHI,sixers,Syracuse,HISTADD_george_ratkovicz,"1949","1954",N,Y,Y,Undrafted,Undrafted,Undrafted,9.2,2.3,6.9,0.0,
"77914",Ed,Ratleff,Ed Ratleff,"Ratleff, Ed",E. Ratleff,ed-ratleff,"1950-03-29T00:00:00",Long Beach State,USA,Long Beach State/USA,78.0,195.0,4,"42",Guard,Inactive,N,"1610612745",Rockets,HOU,rockets,Houston,HISTADD_ed_ratleff,"1973","1977",N,Y,Y,"1973","1","6",8.3,2.7,4.0,0.0,
"77915",Mike,Ratliff,Mike Ratliff,"Ratliff, Mike",M. Ratliff,mike-ratliff,"1951-06-07T00:00:00",Wisconsin-Eau Claire,USA,Wisconsin-Eau Claire/USA,82.0,230.0,1,"43",Center,Inactive,N,"1610612758",Kings,KCK,kings,Kansas City-Omaha,HISTADD_mike_ratliff,"1972","1973",N,Y,Y,"1972","2","28",4.0,0.6,3.2,0.0,
"689",Theo,Ratliff,Theo Ratliff,"Ratliff, Theo",T. Ratliff,theo-ratliff,"1973-04-17T00:00:00",Wyoming,USA,Wyoming/USA,82.0,235.0,16,"50",Center,Inactive,N,"1610612755","76ers",PHI,sixers,Philadelphia,theo_ratliff,"1995","2010",N,Y,Y,"1995","1","18",7.2,0.6,5.7,0.0,
"202360",Andy,Rautins,Andy Rautins,"Rautins, Andy",A. Rautins,andy-rautins,"1986-11-02T00:00:00",Syracuse,USA,Syracuse/USA,76.0,190.0,1,"11",Guard,Inactive,N,"1610612752",Knicks,NYK,knicks,New York,andy_rautins,"2010","2010",Y,Y,Y,"2010","2","38",1.6,0.6,0.2,0.0,
"77916",Leo,Rautins,Leo Rautins,"Rautins, Leo",L. Rautins,leo-rautins,"1960-03-20T00:00:00",Syracuse,USA,Syracuse/USA,80.0,215.0,1,"7",Forward,Inactive,N,"1610612755","76ers",PHI,sixers,Philadelphia,HISTADD_leo_rautins,"1983","1984",N,Y,Y,"1983","1","17",1.5,1.0,1.1,0.0,
"200810",Allan,Ray,Allan Ray,"Ray, Allan",A. Ray,allan-ray,"1984-06-17T00:00:00",Villanova,USA,Villanova/USA,,,1,"","",Inactive,N,"0","","","","",allan_ray,"2006","2007",Y,Y,Y,Undrafted,Undrafted,Undrafted,6.2,0.9,1.5,0.0,
"77917",Clifford,Ray,Clifford Ray,"Ray, Clifford",C. Ray,clifford-ray,"1949-01-21T00:00:00",Oklahoma,USA,Oklahoma/USA,81.0,230.0,9,"44",Center,Inactive,N,"1610612744",Warriors,GOS,warriors,Golden State,HISTADD_clifford_ray,"1971","1980",N,Y,Y,"1971","3","40",7.4,2.2,8.9,0.0,
"77918",Don,Ray,Don Ray,"Ray, Don",D. Ray,don-ray,"1921-07-08T00:00:00",Western Kentucky,USA,Western Kentucky/USA,77.0,190.0,0,"96",Forward,Inactive,N,"1610612737",Blackhawks,TCB,hawks,Tri-Cities,HISTADD_duck_ray,"1949","1949",N,Y,Y,"1948","1","11",6.0,1.0,,0.0,
"77920",Jamesearl,Ray,Jamesearl Ray,"Ray, Jamesearl",J. Ray,jamesearl-ray,"1957-07-27T00:00:00",Jacksonville,USA,Jacksonville/USA,80.0,215.0,2,"43",Forward,Inactive,N,"1610612743",Nuggets,DEN,nuggets,Denver,HISTADD_james_earl_ray,"1980","1982",N,Y,Y,"1980","1","5",3.2,0.7,2.2,0.0,
